restName,dish_name,review
Solstice Tavern,french fries,it was accompanied by about a dozen crinkle cut fries coated in seasoned salt.
Solstice Tavern,french fries,"loved the crowd eclectic and exciting, regarding the food ordered nachos, these were a disappointment as way too much pepper which was weird I wouldn't recommend these then ordered wings and fries which were very good."
Solstice Tavern,french fries,cheap food and the best cheese fries.
Solstice Tavern,french fries,the fries were great too.
Kid Cashew,lunch cilantro chicken salad,(I favored Cilantro better - very refreshing and good am for summer).
Kid Cashew,lunch cilantro chicken salad,loved the cilantro cocktail.
Kid Cashew,lunch cilantro chicken salad,I also tasted the chicken and brussel sprouts and enjoyed them both as well.
Kid Cashew,lunch cilantro chicken salad,"the super grain salad was very good, the Chardonnay was ok, and the Pomegranate drink was extremely good."
Kid Cashew,lunch cilantro chicken salad,I love the salad with no lettuce ...
Kid Cashew,lunch cilantro chicken salad,the Rotisserie Chicken is excellent and very juicy!
Kid Cashew,lunch cilantro chicken salad,moist delicious perfectly seasoned chicken with every bite!
Kid Cashew,lunch cilantro chicken salad,"I loved lightly smoked fish and the chicken was moist, tender and had a nice smokiness."
Kid Cashew,lunch cilantro chicken salad,for entrees the Chicken was super moist and flavorful.
Kid Cashew,lunch cilantro chicken salad,also loved the half chicken.
Kid Cashew,lunch cilantro chicken salad,we went on a Sunday during lunch and it was the perfect atmosphere!
Kid Cashew,lunch cilantro chicken salad,"everything from the Greek salad, sandwiches and back lava we had was amazing!!"
Kid Cashew,lunch cilantro chicken salad,"went for a Saturday lunch, there was a good crowd."
Kid Cashew,lunch cilantro chicken salad,the chicken was AMAZING!
Kid Cashew,lunch cilantro chicken salad,this was my third time and I had a delicious lunch with family.
Kid Cashew,lunch cilantro chicken salad,"my daughter had the chicken pizza of the kids menu - lots of chicken, looked delicious, she could only eat half, very generous portion."
Kid Cashew,lunch cilantro chicken salad,"the cilantro drink was quite tasty, though very sweet."
Kid Cashew,lunch cilantro chicken salad,"I recommend trying the spinach and cheese dip, the chicken, the potatoes au gratin and the beet salad."
Kid Cashew,lunch cilantro chicken salad,I also had the Cilantro drink was very good.
Kid Cashew,lunch cilantro chicken salad,the chicken was roasted well and pulled perfectly.
Kid Cashew,lunch cilantro chicken salad,it also blended well with the salad as the leaves werent too cold or crunchy.
Kid Cashew,lunch cilantro chicken salad,"coming from NYC, I had a strict loyalty to Pio Pio because of my love for Peruvian chicken."
Kid Cashew,lunch cilantro chicken salad,the chicken was tender and juicy.
Kid Cashew,lunch cilantro chicken salad,"we ordered the grilled octopus, small plate of hummus, spiced feta, and tzatziki, pulled pork panini, and the super grain salad - all fantastic!"
Kid Cashew,lunch cilantro chicken salad,we then ordered a super grains  salad with chicken which my wife said was delicious (looked great) and I had the gyro.
Kid Cashew,lunch cilantro chicken salad,"(meat) Chicken [$17.00 for whole] - Nice and tender, and quite large (we took half home)."
Kid Cashew,lunch cilantro chicken salad,we really loved the half chicken and pork shoulder...the flavors were outstanding.
Kid Cashew,lunch cilantro chicken salad,"I enjoyed an incredible salad with quinoa, chicken, and avocado."
Kid Cashew,lunch cilantro chicken salad,"after hearing so many great things about Kid Cashew, we were excited to try it for a Sunday lunch."
Kid Cashew,lunch cilantro chicken salad,the chicken and Brussel sprouts were delicious.
Kid Cashew,lunch cilantro chicken salad,"we also ordered the lamb, which is what our server suggested given our other items (initially we were going to get the roasted chicken)."
Kid Cashew,lunch cilantro chicken salad,"truly, Kid Cashew is a Fantastic spot for lunch!"
Kid Cashew,lunch cilantro chicken salad,first the salad came out and my gosh was it salty.
Kid Cashew,lunch cilantro chicken salad,every other bite had a huge grain of salt that I bit into and was too salty to finish...how can a salad be too salty to eat?!
Kid Cashew,lunch cilantro chicken salad,"I like the grain salad, and all of the proteins are good."
Kid Cashew,lunch cilantro chicken salad,the salad couscous that was underneath the trout was absolutely amazing.
Kid Cashew,lunch cilantro chicken salad,"maybe 3 fingerlings in a bowl of cheesy onions), the open face chicken sandwich (our server told us it's more of a chicken salad - and it was- so don't expect a breast of chicken or normal sandwich) and a gelato sundae (really disappointing.. they must have forgotten it because it came out melted and the server kinda shrugged it off when we asked)."
Kid Cashew,lunch cilantro chicken salad,"I thoroughly enjoyed  my Pulled Chicken, Lime (I think, or lemon) Cilantro Sandwich- on toasted sourdough bread."
Kid Cashew,lunch cilantro chicken salad,"all the food we ordered was delicious, albeit pricey -- beets, brussels sprouts, garden salad, trout fillet, and mac & cheese."
Kid Cashew,lunch cilantro chicken salad,the roasted chicken was also very good.
Kid Cashew,lunch cilantro chicken salad,they're consistently busy for lunch and dinner; excellent patio - East Boulevard is great for people watching anyway!
Kid Cashew,lunch cilantro chicken salad,yesterday's late lunch was relaxing and each dish was prepared and presented in a very appetizing manner.
Kid Cashew,lunch cilantro chicken salad,they have great Mac and cheese and a super greens or super food salad that is .
Kid Cashew,lunch cilantro chicken salad,they timed our lunch well.
Kid Cashew,lunch cilantro chicken salad,for lunch I had the half chicken which I really had to order after watching 6 of them spinning on the rotisserie looking scrumptious.
Kid Cashew,lunch cilantro chicken salad,the cilantro drink was great!
Kid Cashew,lunch cilantro chicken salad,"I highly recommend the Brussels, the octopus (tastes pretty authentically Greek) and the roasted chicken is outstanding."
Kid Cashew,lunch cilantro chicken salad,"wife & split the chicken, brussel sprouts and the Greek salad along with a couple of very refreshing cocktails."
Kid Cashew,lunch cilantro chicken salad,the greek salad was good.
Kid Cashew,lunch cilantro chicken salad,"first the good:  My salad with quinoa, pistachios and avocado was really good if not hard to eat."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,I got the pork panini and the meat was very well cooked and the spicy mustard made the sandwich.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"it's great for a date night, or a group dinner with friends."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"the place was packed, with a variety of customers, from friends to couples to even families enjoying Sunday dinner."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,I also tasted the chicken and brussel sprouts and enjoyed them both as well.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the Rotisserie Chicken is excellent and very juicy!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,moist delicious perfectly seasoned chicken with every bite!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"I loved lightly smoked fish and the chicken was moist, tender and had a nice smokiness."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,for entrees the Chicken was super moist and flavorful.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,what a great dinner experience all around!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,also loved the half chicken.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the chicken was AMAZING!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"my daughter had the chicken pizza of the kids menu - lots of chicken, looked delicious, she could only eat half, very generous portion."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"I recommend trying the spinach and cheese dip, the chicken, the potatoes au gratin and the beet salad."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,try their pork panini - great Cuban sandwich.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,my dinner partner had the mushroom sandwich and he enjoyed it.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the chicken was roasted well and pulled perfectly.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,i'd definitely recommend for a group dinner on the patio!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"coming from NYC, I had a strict loyalty to Pio Pio because of my love for Peruvian chicken."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the chicken was tender and juicy.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,we then ordered a super grains  salad with chicken which my wife said was delicious (looked great) and I had the gyro.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,visited this place in the first week it was open and got to have dinner with some good friends from church.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"(meat) Chicken [$17.00 for whole] - Nice and tender, and quite large (we took half home)."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,we really loved the half chicken and pork shoulder...the flavors were outstanding.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"I enjoyed an incredible salad with quinoa, chicken, and avocado."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the lemon-oregano chicken sandwich is an open faced sandwich with great flavors.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the chicken and Brussel sprouts were delicious.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"we also ordered the lamb, which is what our server suggested given our other items (initially we were going to get the roasted chicken)."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"the mac and cheese, Brussels sprouts, spinach dip and a chicken sandwich were all great choices."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the portion of the sandwich was perfect.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"dinner:

The macaroni and cheese was excellent."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"ever since my birthday dinner, this restaurant is by far the best restaurant I've ever been to in Charlotte."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,decided to come here for my birthday dinner with my best friend.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"maybe 3 fingerlings in a bowl of cheesy onions), the open face chicken sandwich (our server told us it's more of a chicken salad - and it was- so don't expect a breast of chicken or normal sandwich) and a gelato sundae (really disappointing.. they must have forgotten it because it came out melted and the server kinda shrugged it off when we asked)."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"I thoroughly enjoyed  my Pulled Chicken, Lime (I think, or lemon) Cilantro Sandwich- on toasted sourdough bread."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,the roasted chicken was also very good.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,they're consistently busy for lunch and dinner; excellent patio - East Boulevard is great for people watching anyway!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,enjoyed the open-face chicken sandwich with a side of magic beans while my wife loved her Super Salad.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,for lunch I had the half chicken which I really had to order after watching 6 of them spinning on the rotisserie looking scrumptious.
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"-lamb sandwich - also very good and rich, perfectly cooked."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,awesome place to come with a dinner club and share your dishes!!
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"I highly recommend the Brussels, the octopus (tastes pretty authentically Greek) and the roasted chicken is outstanding."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"wife & split the chicken, brussel sprouts and the Greek salad along with a couple of very refreshing cocktails."
Kid Cashew,dinner all natural wood-fired chicken avocado sandwich,"first the good:  My salad with quinoa, pistachios and avocado was really good if not hard to eat."
Kid Cashew,dinner cilantro chicken salad,(I favored Cilantro better - very refreshing and good am for summer).
Kid Cashew,dinner cilantro chicken salad,"it's great for a date night, or a group dinner with friends."
Kid Cashew,dinner cilantro chicken salad,loved the cilantro cocktail.
Kid Cashew,dinner cilantro chicken salad,"the place was packed, with a variety of customers, from friends to couples to even families enjoying Sunday dinner."
Kid Cashew,dinner cilantro chicken salad,I also tasted the chicken and brussel sprouts and enjoyed them both as well.
Kid Cashew,dinner cilantro chicken salad,"the super grain salad was very good, the Chardonnay was ok, and the Pomegranate drink was extremely good."
Kid Cashew,dinner cilantro chicken salad,I love the salad with no lettuce ...
Kid Cashew,dinner cilantro chicken salad,the Rotisserie Chicken is excellent and very juicy!
Kid Cashew,dinner cilantro chicken salad,moist delicious perfectly seasoned chicken with every bite!
Kid Cashew,dinner cilantro chicken salad,"I loved lightly smoked fish and the chicken was moist, tender and had a nice smokiness."
Kid Cashew,dinner cilantro chicken salad,for entrees the Chicken was super moist and flavorful.
Kid Cashew,dinner cilantro chicken salad,what a great dinner experience all around!
Kid Cashew,dinner cilantro chicken salad,also loved the half chicken.
Kid Cashew,dinner cilantro chicken salad,"everything from the Greek salad, sandwiches and back lava we had was amazing!!"
Kid Cashew,dinner cilantro chicken salad,the chicken was AMAZING!
Kid Cashew,dinner cilantro chicken salad,"my daughter had the chicken pizza of the kids menu - lots of chicken, looked delicious, she could only eat half, very generous portion."
Kid Cashew,dinner cilantro chicken salad,"the cilantro drink was quite tasty, though very sweet."
Kid Cashew,dinner cilantro chicken salad,"I recommend trying the spinach and cheese dip, the chicken, the potatoes au gratin and the beet salad."
Kid Cashew,dinner cilantro chicken salad,my dinner partner had the mushroom sandwich and he enjoyed it.
Kid Cashew,dinner cilantro chicken salad,I also had the Cilantro drink was very good.
Kid Cashew,dinner cilantro chicken salad,the chicken was roasted well and pulled perfectly.
Kid Cashew,dinner cilantro chicken salad,it also blended well with the salad as the leaves werent too cold or crunchy.
Kid Cashew,dinner cilantro chicken salad,i'd definitely recommend for a group dinner on the patio!
Kid Cashew,dinner cilantro chicken salad,"coming from NYC, I had a strict loyalty to Pio Pio because of my love for Peruvian chicken."
Kid Cashew,dinner cilantro chicken salad,the chicken was tender and juicy.
Kid Cashew,dinner cilantro chicken salad,"we ordered the grilled octopus, small plate of hummus, spiced feta, and tzatziki, pulled pork panini, and the super grain salad - all fantastic!"
Kid Cashew,dinner cilantro chicken salad,we then ordered a super grains  salad with chicken which my wife said was delicious (looked great) and I had the gyro.
Kid Cashew,dinner cilantro chicken salad,visited this place in the first week it was open and got to have dinner with some good friends from church.
Kid Cashew,dinner cilantro chicken salad,"(meat) Chicken [$17.00 for whole] - Nice and tender, and quite large (we took half home)."
Kid Cashew,dinner cilantro chicken salad,we really loved the half chicken and pork shoulder...the flavors were outstanding.
Kid Cashew,dinner cilantro chicken salad,"I enjoyed an incredible salad with quinoa, chicken, and avocado."
Kid Cashew,dinner cilantro chicken salad,the chicken and Brussel sprouts were delicious.
Kid Cashew,dinner cilantro chicken salad,"we also ordered the lamb, which is what our server suggested given our other items (initially we were going to get the roasted chicken)."
Kid Cashew,dinner cilantro chicken salad,first the salad came out and my gosh was it salty.
Kid Cashew,dinner cilantro chicken salad,every other bite had a huge grain of salt that I bit into and was too salty to finish...how can a salad be too salty to eat?!
Kid Cashew,dinner cilantro chicken salad,"I like the grain salad, and all of the proteins are good."
Kid Cashew,dinner cilantro chicken salad,"dinner:

The macaroni and cheese was excellent."
Kid Cashew,dinner cilantro chicken salad,the salad couscous that was underneath the trout was absolutely amazing.
Kid Cashew,dinner cilantro chicken salad,"ever since my birthday dinner, this restaurant is by far the best restaurant I've ever been to in Charlotte."
Kid Cashew,dinner cilantro chicken salad,decided to come here for my birthday dinner with my best friend.
Kid Cashew,dinner cilantro chicken salad,"maybe 3 fingerlings in a bowl of cheesy onions), the open face chicken sandwich (our server told us it's more of a chicken salad - and it was- so don't expect a breast of chicken or normal sandwich) and a gelato sundae (really disappointing.. they must have forgotten it because it came out melted and the server kinda shrugged it off when we asked)."
Kid Cashew,dinner cilantro chicken salad,"I thoroughly enjoyed  my Pulled Chicken, Lime (I think, or lemon) Cilantro Sandwich- on toasted sourdough bread."
Kid Cashew,dinner cilantro chicken salad,"all the food we ordered was delicious, albeit pricey -- beets, brussels sprouts, garden salad, trout fillet, and mac & cheese."
Kid Cashew,dinner cilantro chicken salad,the roasted chicken was also very good.
Kid Cashew,dinner cilantro chicken salad,they're consistently busy for lunch and dinner; excellent patio - East Boulevard is great for people watching anyway!
Kid Cashew,dinner cilantro chicken salad,they have great Mac and cheese and a super greens or super food salad that is .
Kid Cashew,dinner cilantro chicken salad,for lunch I had the half chicken which I really had to order after watching 6 of them spinning on the rotisserie looking scrumptious.
Kid Cashew,dinner cilantro chicken salad,awesome place to come with a dinner club and share your dishes!!
Kid Cashew,dinner cilantro chicken salad,the cilantro drink was great!
Kid Cashew,dinner cilantro chicken salad,"I highly recommend the Brussels, the octopus (tastes pretty authentically Greek) and the roasted chicken is outstanding."
Kid Cashew,dinner cilantro chicken salad,"wife & split the chicken, brussel sprouts and the Greek salad along with a couple of very refreshing cocktails."
Kid Cashew,dinner cilantro chicken salad,the greek salad was good.
Kid Cashew,dinner cilantro chicken salad,"first the good:  My salad with quinoa, pistachios and avocado was really good if not hard to eat."
Hooters,kid's wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,kid's wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,kid's wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,kid's wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,kid's wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,kid's wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,kid's wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,kid's wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,kid's wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,kid's wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,kid's wings,"the wings were good, too."
Hooters,hooters daytona beach style wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,hooters daytona beach style wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,hooters daytona beach style wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,hooters daytona beach style wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,hooters daytona beach style wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,hooters daytona beach style wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,hooters daytona beach style wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,hooters daytona beach style wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,hooters daytona beach style wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,hooters daytona beach style wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,hooters daytona beach style wings,"the wings were good, too."
Hooters,naked wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,naked wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,naked wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,naked wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,naked wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,naked wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,naked wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,naked wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,naked wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,naked wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,naked wings,"the wings were good, too."
Hooters,boneless wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,boneless wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,boneless wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,boneless wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,boneless wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,boneless wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,boneless wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,boneless wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,boneless wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,boneless wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,boneless wings,"the wings were good, too."
Hooters,hooters smoked wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,hooters smoked wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,hooters smoked wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,hooters smoked wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,hooters smoked wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,hooters smoked wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,hooters smoked wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,hooters smoked wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,hooters smoked wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,hooters smoked wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,hooters smoked wings,"the wings were good, too."
Hooters,kid's boneless wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,kid's boneless wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,kid's boneless wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,kid's boneless wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,kid's boneless wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,kid's boneless wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,kid's boneless wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,kid's boneless wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,kid's boneless wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,kid's boneless wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,kid's boneless wings,"the wings were good, too."
Hooters,hooters style original wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,hooters style original wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,hooters style original wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,hooters style original wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,hooters style original wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,hooters style original wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,hooters style original wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,hooters style original wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,hooters style original wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,hooters style original wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,hooters style original wings,"the wings were good, too."
Hooters,hooters bacon wrapped wings,wings for the most part have been good if you like the Hooters style wing.
Hooters,hooters bacon wrapped wings,and if you need to see some eye candy while you eat wings and drink beer there are plenty of internet sites you can enjoy in the comfort of your own home while eating wings and drinking much cheaper beer.
Hooters,hooters bacon wrapped wings,"boneless wings were okay, fries were cold, Arnold Palmer wasn't so great."
Hooters,hooters bacon wrapped wings,can you imagine the aroma of the combo of wings and clorox?
Hooters,hooters bacon wrapped wings,"I stuck it out and the wings were fine, beer was cold and the bartender was pleasant and did a good job."
Hooters,hooters bacon wrapped wings,"hell, the Hooters in Puerto Vallarta had better wings."
Hooters,hooters bacon wrapped wings,it took another 5 min for our food to come out and the two all you can eat wings were slightly cold and did not have fries.
Hooters,hooters bacon wrapped wings,we could of ordered better tasting chicken wings from a Gas Station.
Hooters,hooters bacon wrapped wings,"I love, love, LOVE wings and sadly Hooter's can't even do a decent wing."
Hooters,hooters bacon wrapped wings,overall I think the shrimp is a good addition to the menu and I'm glad to see Hooters is branching off from its normal wings and beer options.
Hooters,hooters bacon wrapped wings,"the wings were good, too."
Aix en Provence,steak frites lunch,"the ""au poivre"" sauce was a perfect accompaniment to the expertly seasoned steak."
Aix en Provence,steak frites lunch,I ordered a lovely charcuterie plate as an appetizer which was excellent and a main course of beouf and pommes frites (hanger steak and French fries).
Aix en Provence,lamb tagine,my fresh pasta dish was perfectly done with a lamb ragout.
Aix en Provence,lamb tagine,"octopus makes you sing ""I'm in love the the Pulpo""  while the Pheasant and Lamb Tagine  are extremely impressive (Pictures Posted) 

5 Star experience, service, food, and great anniversary memory!"
Aix en Provence,lamb tagine,then we split a pasta entrée which was tagliatelle with lamb Ragu and was suggested to us by our helpful and cheery server.
Aix en Provence,chocolate cake,"wife and I shared foie gras, burata/tomatoes, Duck confit, pheasant, and chocolate soufflé... All very tasty."
Aix en Provence,chocolate cake,highly recommend the chocolate soufflé and duck.
China Cafe,shrimp with mixed vegetables,"I was pleasantly surprised when I first ordered from them, the vegetables in my veggie mai fun and in my husband's fried rice were fresh and plentiful!"
China Cafe,shrimp with mixed vegetables,"wings were good, shrimp fried rice was surprisingly good also!"
China Cafe,shrimp with mixed vegetables,I love this restaurant very good food and the vegetables are fresh and customer service is very good and also the people who work there are respectful and nice :) I love eating there
China Cafe,shrimp with mixed vegetables,I ordered the SaCha chicken and shrimp which was great!
China Cafe,shrimp with mixed vegetables,"the Vegetables were good and tasted like peas, carrots, broccoli, etc."
China Cafe,"steamed chicken, shrimp and scallops","wings were good, shrimp fried rice was surprisingly good also!"
China Cafe,"steamed chicken, shrimp and scallops",I ordered the SaCha chicken and shrimp which was great!
China Cafe,"steamed chicken, shrimp and scallops","first, the seafood was good steamed."
China Cafe,steamed shrimp,"wings were good, shrimp fried rice was surprisingly good also!"
China Cafe,steamed shrimp,I ordered the SaCha chicken and shrimp which was great!
China Cafe,steamed shrimp,"first, the seafood was good steamed."
China Cafe,shrimp with mixed vegetables combo,"I was pleasantly surprised when I first ordered from them, the vegetables in my veggie mai fun and in my husband's fried rice were fresh and plentiful!"
China Cafe,shrimp with mixed vegetables combo,"wings were good, shrimp fried rice was surprisingly good also!"
China Cafe,shrimp with mixed vegetables combo,I love this restaurant very good food and the vegetables are fresh and customer service is very good and also the people who work there are respectful and nice :) I love eating there
China Cafe,shrimp with mixed vegetables combo,I ordered the SaCha chicken and shrimp which was great!
China Cafe,shrimp with mixed vegetables combo,"the Vegetables were good and tasted like peas, carrots, broccoli, etc."
Dolce Ristorante,bolognese,"my Bolognese was outstanding, quite hearty with a what I believe to have been a pork and veal combo with tomatoes and cheese."
Dolce Ristorante,bolognese,"when I think of a bolognese, I think of a meaty, rich sauce clinging to each piece of pasta."
Dolce Ristorante,bolognese,homemade obviously with a nice bolognese it was perfect!!!
Dolce Ristorante,bolognese,their bolognese is some of the best I've ever had - it's extremely flavorful and just plain amazing.
Dolce Ristorante,bolognese,"with a variety of sauces to choose from, I chose the bolognese sauce, again with disappointing results."
Dolce Ristorante,bolognese,"expecting a rich, hearty, slow braised meat, veal & pork and vegetable sauce, typical of a bolognese sauce, theirs was sparse with meat and lacked any resemblance of vegetables."
Dolce Ristorante,gnocchi (only on tuesday),"well, gnocchi is pretty time consuming to create, so that's the day they offer it at Dolce."
Dolce Ristorante,gnocchi (only on tuesday),"stepping off my ivory gnocchi tower, the restaurant scores well in other categories as well."
Dolce Ristorante,gnocchi (only on tuesday),just had an Amazing Gnocchi with Lobster in a light cream sauce.
Dolce Ristorante,gnocchi (only on tuesday),the gnocchi was delicate and tasty.
Dolce Ristorante,gnocchi (only on tuesday),the lobster well very complimentary to the gnocchi did not seems as fresh as the waiter might have promised.
Dolce Ristorante,gnocchi (only on tuesday),for entrees we got the vodka penne with chicken and the gnocci (we unknowingly went on gnocchi night) which were both great.
