restName,dish_name,review
India Garden,37. palak naan,"the garlic naan that we ordered was fresh too, full of garlicky goodness and herbs with some crisp on the edges."
India Garden,37. palak naan,"the chicken, fish, goat, and vegetarian curries were all very fresh and tasty, and the naan was excellent."
India Garden,37. palak naan,"their naan is amazing- crispy, rich, and delicate."
India Garden,37. palak naan,everything else was good (garlic naan & chutneys).
India Garden,37. palak naan,the server was very attentive with always making surenour drinks were full and that we had hot fresh naan.
India Garden,37. palak naan,"they had naan (plain and garlic) and puri, which were better than their rice, which seemed a little old (some hard and extra chewy grains in there)."
India Garden,37. palak naan,the naan is out of this world and chicken tikka masala is great.
India Garden,35. garlic naan,garlic naan was super tasty and large.
India Garden,35. garlic naan,"naan bread would be crispy and amazing, and all food items will be freshly put in the buffet area at that time."
India Garden,35. garlic naan,"tikka Masala, chicken curry, chili chicken, tandoori chicken & naan was all very good."
India Garden,35. garlic naan,"the garlic naan that we ordered was fresh too, full of garlicky goodness and herbs with some crisp on the edges."
India Garden,35. garlic naan,"the chicken, fish, goat, and vegetarian curries were all very fresh and tasty, and the naan was excellent."
India Garden,35. garlic naan,"their naan is amazing- crispy, rich, and delicate."
India Garden,35. garlic naan,everything else was good (garlic naan & chutneys).
India Garden,35. garlic naan,the server was very attentive with always making surenour drinks were full and that we had hot fresh naan.
India Garden,35. garlic naan,"they had naan (plain and garlic) and puri, which were better than their rice, which seemed a little old (some hard and extra chewy grains in there)."
India Garden,35. garlic naan,the naan is out of this world and chicken tikka masala is great.
India Garden,36. aloo naan,garlic naan was super tasty and large.
India Garden,36. aloo naan,"naan bread would be crispy and amazing, and all food items will be freshly put in the buffet area at that time."
India Garden,36. aloo naan,"tikka Masala, chicken curry, chili chicken, tandoori chicken & naan was all very good."
India Garden,36. aloo naan,"the garlic naan that we ordered was fresh too, full of garlicky goodness and herbs with some crisp on the edges."
India Garden,36. aloo naan,"the chicken, fish, goat, and vegetarian curries were all very fresh and tasty, and the naan was excellent."
India Garden,36. aloo naan,"their naan is amazing- crispy, rich, and delicate."
India Garden,36. aloo naan,everything else was good (garlic naan & chutneys).
India Garden,36. aloo naan,the server was very attentive with always making surenour drinks were full and that we had hot fresh naan.
India Garden,36. aloo naan,"they had naan (plain and garlic) and puri, which were better than their rice, which seemed a little old (some hard and extra chewy grains in there)."
India Garden,36. aloo naan,the naan is out of this world and chicken tikka masala is great.
The Foundry Table & Tap,kid's baby greens salad,"I went with the burger which came with fresh greens, an orange marmalade, some sort of cheese all on a fresh bun."
The Foundry Table & Tap,kid's baby greens salad,I love that you have your choice of fries or a side salad.
The Foundry Table & Tap,kid's baby greens salad,I went with the fresh greens and picked the blue cheese dressing which was one of the best salad dressing I have had in a while-def.
The Foundry Table & Tap,kid's baby greens salad,our table had salad and sandwiches and everyone enjoyed their food.
The Foundry Table & Tap,kid's baby greens salad,"it was delicious and unlike other ""traditional"" ranch dressings you get when you order a basic side salad at most other places."
The Foundry Table & Tap,the foundry burger brunch,I love the feel of Foundry.. really like the wood and urban feel.
The Foundry Table & Tap,the foundry burger brunch,it was a great first experience at The Foundry Table and Tap.
The Foundry Table & Tap,the foundry burger brunch,we spent the better part of the afternoon watching the game and indulging in a few brunch beverages.
The Foundry Table & Tap,the foundry burger brunch,the Foundry is an excellent little lunch place on the North Shore.
The Foundry Table & Tap,the foundry burger brunch,I highly recommend The Foundry.
The Foundry Table & Tap,the foundry burger brunch,my grilled cheese and bacon was excellent and I know my dining companion enjoyed her burger.
The Foundry Table & Tap,the foundry burger brunch,the burger is one of the best I've had recently.
The Foundry Table & Tap,the foundry burger brunch,they were really good and a good start to our brunch.
The Foundry Table & Tap,the foundry burger brunch,overall the brunch food was ok and the Pumpkin Pierogis were really good.
The Foundry Table & Tap,the foundry burger brunch,"I went with the burger which came with fresh greens, an orange marmalade, some sort of cheese all on a fresh bun."
The Foundry Table & Tap,the foundry burger brunch,ordered Mac and cheese and the foundry burger and it was terrible.
The Foundry Table & Tap,the foundry burger brunch,follow the hallway down and The Foundry just keeps revealing more of its awesome atmosphere.
The Foundry Table & Tap,the foundry burger brunch,my family and I went to the Foundry last Sunday for brunch and had a great time.
The Foundry Table & Tap,the foundry burger brunch,"my friends pickled chicken sandwich was good, her bf ordered a medium burger and it came out well done with a flag on it that said ""medium"" and missing the bacon he ordered."
The Foundry Table & Tap,the foundry burger brunch,"burger, pulled pork, handmade roasted tomato pierogies, pork Mac n Chz, hanger steak, crispy pork belly bites, etc."
The Foundry Table & Tap,the foundry burger brunch,cold beer and an awesome burger - hard to top!!!
The Foundry Table & Tap,kale and romaine caesar salad dinner,the one girl who joined us for dinner said it was the best grilled cheese she ever had.
The Foundry Table & Tap,kale and romaine caesar salad dinner,"our goal of having a leisurely, and tasty, dinner was accomplished."
The Foundry Table & Tap,kale and romaine caesar salad dinner,I love that you have your choice of fries or a side salad.
The Foundry Table & Tap,kale and romaine caesar salad dinner,I went with the fresh greens and picked the blue cheese dressing which was one of the best salad dressing I have had in a while-def.
The Foundry Table & Tap,kale and romaine caesar salad dinner,they had a great beer list and the kale Caesar salad was very good.
The Foundry Table & Tap,kale and romaine caesar salad dinner,our table had salad and sandwiches and everyone enjoyed their food.
The Foundry Table & Tap,kale and romaine caesar salad dinner,"it was delicious and unlike other ""traditional"" ranch dressings you get when you order a basic side salad at most other places."
The Foundry Table & Tap,kale and romaine caesar salad dinner,the kale ceaser salad is amazing.
The Foundry Table & Tap,kale and romaine caesar salad dinner,"the kale caesar is a must, highly recommended!"
The Foundry Table & Tap,kale and romaine caesar salad dinner,my Caesar salad was great!
Eat Unique,chicken salad sandwich,the order area was a bit cramped and I waited for a good 15 minutes for my sandwich.
Eat Unique,chicken salad sandwich,"-1 star for awful layout
-1 star for a 15 minute wait for a tiny, untasty sandwich
-1 star for people who work there

First time I tried to eat there, nothing appealed on the menu and I walked away."
Eat Unique,chicken salad sandwich,it was a good salad though.
Eat Unique,chicken salad sandwich,surprisingly good sandwich!
Eat Unique,chicken salad sandwich,being completely grossed out I opened my sandwich to pick the disgusting bacon and guess what I found?!!
Eat Unique,chicken salad sandwich,hot sandwich specials have always been hit or miss for me and tend to err on the side of being super greasy rather than super flavorful.
Eat Unique,chicken salad sandwich,had many sandwich options and we loved zesty pineapple sandwich.
Eat Unique,chicken salad sandwich,I have had their portabella mushroom sandwich is really good too.
Eat Unique,chicken salad sandwich,"the food is so fresh, this is hands down the best place in town if you're craving a fresh and homemade soup and sandwich."
Eat Unique,chicken salad sandwich,the chicken was nice those--it was warm and I think fresh grilled.
Eat Unique,chicken salad sandwich,i'd recommend the hummus sandwich or California chicken or avocado chicken.
Eat Unique,chicken salad sandwich,the sweet bean hummus was a wonderful surprise on a recent sandwich I had.
Eat Unique,chicken salad sandwich,"i've also tried the pesto chicken sandwich, which I like (although the chicken isn't the best quality), the italian veggie wrap, which I found to be way too oily and heavy, and the BLTTA, which I did not like."
Eat Unique,chicken salad sandwich,"the sandwich was solidly okay, and not as flavorful as I would have liked, esp."
Eat Unique,chicken salad sandwich,"some of my favorite items include the chef salad, the white bean turkey chili, and almost any of their chicken sandwiches."
Eat Unique,chicken salad sandwich,"an excellent sandwich shop, we went there while filming interviews at UPMC."
Eat Unique,chicken salad sandwich,"every sandwich that I've ever ordered has been delicious, I usually try whatever is written on their blackboard when I enter the restaurant."
Eat Unique,chicken salad sandwich,sandwich quality is equivalent to make it yourself at home (except I could do it better).
Eat Unique,chicken salad sandwich,only reason I am giving it a 4 star rating instead of a 5 is the fact that it is just a sandwich place (although a really good one).
Eat Unique,chicken salad sandwich,"here's an example: I once got a wrap with fresh strawberries, goat cheese, fresh baby greens, chicken, and I think balsamic vinaigrette."
Eat Unique,chicken salad sandwich,"my sandwich was hot, the chicken fresh off the grill, the tomatoes sweet and flavorful, the pesto made in-house (you can see the rustic bits of pine nuts and basil, definitely not the jarred stuff), the ciabatta roll lightly toasted and crispy."
Eat Unique,chicken salad sandwich,the chicken was really good and fresh.
Eat Unique,chicken salad sandwich,"the only thing is that the pesto was a little oily, so the sandwich kept dripping as I ate and the chicken kept sliding around."
Eat Unique,chicken salad sandwich,today we tried a zesty pineapple sandwich which was pretty yummy.
Eat Unique,chicken salad sandwich,"I recommend getting the half and half option (choose 2 from half sandwich, soup, salad)."
Eat Unique,chicken salad sandwich,"I thought, based on the description it must be the most amazing delightful sandwich in history."
Eat Unique,chicken salad sandwich,"it reminds me of this Bread Salad stuff I make at home sometimes, and also is reminiscent of the best bruschetta of my life, at a dinky pizza place called Gigi's in Jensen Beach, FL, where ostensibly the owner has three balls, as in testicles (note: I have not personally verified the accuracy of this statement with my own two hands... yet)."
Eat Unique,chicken salad sandwich,"moreover, this place is excellent for vegetarians, who can find the same sandwich creativity extended towards all-veg fare."
Eat Unique,chicken salad sandwich,"in fact you may be best off not 'ordering' anything at all and instead getting one of their pre-packed things to go, like a salad, or phoning in your order ahead of time, or going after 2pm."
Eat Unique,chicken salad sandwich,"if you want a place to eat a good sandwich AND catch up on Pitt sorority/fraternity gossip, have I got the place for you!"
Eat Unique,chicken salad sandwich,"(the sandwich, btw, was fantastic."
Eat Unique,chicken salad sandwich,the sandwich was great.
Eat Unique,chicken salad sandwich,"the Cobb salad was ok--lots of cheddar cheese, tasty shredded chicken, nice well-done bacon, and a hardboiled egg."
Eat Unique,chicken salad sandwich,"love this place, I always get half a tuna  melt and side salad, it's the best lunch around!"
Eat Unique,chicken salad sandwich,between that and splitting the sandwich it was the perfect amount of food.
Eat Unique,chicken salad sandwich,"I liked the summer berry salad, which tasted literally like a medley of healthiness; the Hawaiian chicken sub was another delicious fruity option, with the pineapple providing the sweet zest in the sandwich."
Eat Unique,chicken salad sandwich,"garden veggie, goat cheese chicken and salads are a good bet."
Eat Unique,chicken salad sandwich,"nevertheless, not happy to have bitten a sandwich with bacon."
Eat Unique,chicken salad sandwich,"chili was great, however the chicken salad was a little bland."
Eat Unique,chicken salad sandwich,"my favorite is their pesto chicken sandwich- it has a large piece of grilled chicken, nice greens, good cheese, and of course pesto."
Eat Unique,chicken salad sandwich,"I had the chicken noodle soup and the Southwest Sizzler, and I thoroughly enjoyed both."
Eat Unique,chicken salad sandwich,a very long wait (~15 minutes) for a very soggy sandwich.
Eat Unique,chicken salad sandwich,"it takes 15+ minutes to get your sandwich if you're lucky, which is delicious by the way."
Eat Unique,chicken salad sandwich,"plus, the toppings were crisp and fresh, and the chicken well cooked."
Eat Unique,chicken salad sandwich,"don't worry: I was good and opted to keep the place in mind for another day, rather than pig out on a second sandwich."
Eat Unique,chicken salad sandwich,"great food, awful service, a sandwich takes about 25 min to make."
Eat Unique,chicken salad sandwich,"seriously, though, even my grilled cheese sandwich tasted bad--how do you mess up a grilled cheese sandwich?"
Eat Unique,half chicken salad sandwich combo,the order area was a bit cramped and I waited for a good 15 minutes for my sandwich.
Eat Unique,half chicken salad sandwich combo,"-1 star for awful layout
-1 star for a 15 minute wait for a tiny, untasty sandwich
-1 star for people who work there

First time I tried to eat there, nothing appealed on the menu and I walked away."
Eat Unique,half chicken salad sandwich combo,it was a good salad though.
Eat Unique,half chicken salad sandwich combo,surprisingly good sandwich!
Eat Unique,half chicken salad sandwich combo,being completely grossed out I opened my sandwich to pick the disgusting bacon and guess what I found?!!
Eat Unique,half chicken salad sandwich combo,hot sandwich specials have always been hit or miss for me and tend to err on the side of being super greasy rather than super flavorful.
Eat Unique,half chicken salad sandwich combo,had many sandwich options and we loved zesty pineapple sandwich.
Eat Unique,half chicken salad sandwich combo,I have had their portabella mushroom sandwich is really good too.
Eat Unique,half chicken salad sandwich combo,"the food is so fresh, this is hands down the best place in town if you're craving a fresh and homemade soup and sandwich."
Eat Unique,half chicken salad sandwich combo,the chicken was nice those--it was warm and I think fresh grilled.
Eat Unique,half chicken salad sandwich combo,the soup and sandwich combo feels like a good bang for your buck too.
Eat Unique,half chicken salad sandwich combo,i'd recommend the hummus sandwich or California chicken or avocado chicken.
Eat Unique,half chicken salad sandwich combo,the sweet bean hummus was a wonderful surprise on a recent sandwich I had.
Eat Unique,half chicken salad sandwich combo,"i've also tried the pesto chicken sandwich, which I like (although the chicken isn't the best quality), the italian veggie wrap, which I found to be way too oily and heavy, and the BLTTA, which I did not like."
Eat Unique,half chicken salad sandwich combo,"the sandwich was solidly okay, and not as flavorful as I would have liked, esp."
Eat Unique,half chicken salad sandwich combo,"although it stayed together fairly well, the ingredients slid around a fair bit, and it cooled off pretty quickly, to the point that I put the second half in the microwave before eating it."
Eat Unique,half chicken salad sandwich combo,"some of my favorite items include the chef salad, the white bean turkey chili, and almost any of their chicken sandwiches."
Eat Unique,half chicken salad sandwich combo,"an excellent sandwich shop, we went there while filming interviews at UPMC."
Eat Unique,half chicken salad sandwich combo,"every sandwich that I've ever ordered has been delicious, I usually try whatever is written on their blackboard when I enter the restaurant."
Eat Unique,half chicken salad sandwich combo,sandwich quality is equivalent to make it yourself at home (except I could do it better).
Eat Unique,half chicken salad sandwich combo,only reason I am giving it a 4 star rating instead of a 5 is the fact that it is just a sandwich place (although a really good one).
Eat Unique,half chicken salad sandwich combo,"here's an example: I once got a wrap with fresh strawberries, goat cheese, fresh baby greens, chicken, and I think balsamic vinaigrette."
Eat Unique,half chicken salad sandwich combo,"my sandwich was hot, the chicken fresh off the grill, the tomatoes sweet and flavorful, the pesto made in-house (you can see the rustic bits of pine nuts and basil, definitely not the jarred stuff), the ciabatta roll lightly toasted and crispy."
Eat Unique,half chicken salad sandwich combo,the chicken was really good and fresh.
Eat Unique,half chicken salad sandwich combo,"the only thing is that the pesto was a little oily, so the sandwich kept dripping as I ate and the chicken kept sliding around."
Eat Unique,half chicken salad sandwich combo,today we tried a zesty pineapple sandwich which was pretty yummy.
Eat Unique,half chicken salad sandwich combo,"I recommend getting the half and half option (choose 2 from half sandwich, soup, salad)."
Eat Unique,half chicken salad sandwich combo,"I thought, based on the description it must be the most amazing delightful sandwich in history."
Eat Unique,half chicken salad sandwich combo,"it reminds me of this Bread Salad stuff I make at home sometimes, and also is reminiscent of the best bruschetta of my life, at a dinky pizza place called Gigi's in Jensen Beach, FL, where ostensibly the owner has three balls, as in testicles (note: I have not personally verified the accuracy of this statement with my own two hands... yet)."
Eat Unique,half chicken salad sandwich combo,"moreover, this place is excellent for vegetarians, who can find the same sandwich creativity extended towards all-veg fare."
Eat Unique,half chicken salad sandwich combo,"in fact you may be best off not 'ordering' anything at all and instead getting one of their pre-packed things to go, like a salad, or phoning in your order ahead of time, or going after 2pm."
Eat Unique,half chicken salad sandwich combo,"if you want a place to eat a good sandwich AND catch up on Pitt sorority/fraternity gossip, have I got the place for you!"
Eat Unique,half chicken salad sandwich combo,"(the sandwich, btw, was fantastic."
Eat Unique,half chicken salad sandwich combo,the sandwich was great.
Eat Unique,half chicken salad sandwich combo,"the Cobb salad was ok--lots of cheddar cheese, tasty shredded chicken, nice well-done bacon, and a hardboiled egg."
Eat Unique,half chicken salad sandwich combo,"love this place, I always get half a tuna  melt and side salad, it's the best lunch around!"
Eat Unique,half chicken salad sandwich combo,between that and splitting the sandwich it was the perfect amount of food.
Eat Unique,half chicken salad sandwich combo,"I liked the summer berry salad, which tasted literally like a medley of healthiness; the Hawaiian chicken sub was another delicious fruity option, with the pineapple providing the sweet zest in the sandwich."
Eat Unique,half chicken salad sandwich combo,"garden veggie, goat cheese chicken and salads are a good bet."
Eat Unique,half chicken salad sandwich combo,"nevertheless, not happy to have bitten a sandwich with bacon."
Eat Unique,half chicken salad sandwich combo,"chili was great, however the chicken salad was a little bland."
Eat Unique,half chicken salad sandwich combo,"my favorite is their pesto chicken sandwich- it has a large piece of grilled chicken, nice greens, good cheese, and of course pesto."
Eat Unique,half chicken salad sandwich combo,"I had the chicken noodle soup and the Southwest Sizzler, and I thoroughly enjoyed both."
Eat Unique,half chicken salad sandwich combo,a very long wait (~15 minutes) for a very soggy sandwich.
Eat Unique,half chicken salad sandwich combo,"it takes 15+ minutes to get your sandwich if you're lucky, which is delicious by the way."
Eat Unique,half chicken salad sandwich combo,"plus, the toppings were crisp and fresh, and the chicken well cooked."
Eat Unique,half chicken salad sandwich combo,"don't worry: I was good and opted to keep the place in mind for another day, rather than pig out on a second sandwich."
Eat Unique,half chicken salad sandwich combo,"great food, awful service, a sandwich takes about 25 min to make."
Eat Unique,half chicken salad sandwich combo,"seriously, though, even my grilled cheese sandwich tasted bad--how do you mess up a grilled cheese sandwich?"
Eat Unique,pesto chicken sandwich,the order area was a bit cramped and I waited for a good 15 minutes for my sandwich.
Eat Unique,pesto chicken sandwich,"-1 star for awful layout
-1 star for a 15 minute wait for a tiny, untasty sandwich
-1 star for people who work there

First time I tried to eat there, nothing appealed on the menu and I walked away."
Eat Unique,pesto chicken sandwich,I just got the chicken pesto sandwich and it was so good that I forgot to take a picture.
Eat Unique,pesto chicken sandwich,surprisingly good sandwich!
Eat Unique,pesto chicken sandwich,being completely grossed out I opened my sandwich to pick the disgusting bacon and guess what I found?!!
Eat Unique,pesto chicken sandwich,hot sandwich specials have always been hit or miss for me and tend to err on the side of being super greasy rather than super flavorful.
Eat Unique,pesto chicken sandwich,"that being said, the grilled chicken pesto sandwich is my #1 favorite and order it most often (pesto - the blending of basil, pine nuts, and garlic; if you want your mayo, again go somewhere else)."
Eat Unique,pesto chicken sandwich,had many sandwich options and we loved zesty pineapple sandwich.
Eat Unique,pesto chicken sandwich,I have had their portabella mushroom sandwich is really good too.
Eat Unique,pesto chicken sandwich,"the food is so fresh, this is hands down the best place in town if you're craving a fresh and homemade soup and sandwich."
Eat Unique,pesto chicken sandwich,the chicken was nice those--it was warm and I think fresh grilled.
Eat Unique,pesto chicken sandwich,i'd recommend the hummus sandwich or California chicken or avocado chicken.
Eat Unique,pesto chicken sandwich,the sweet bean hummus was a wonderful surprise on a recent sandwich I had.
Eat Unique,pesto chicken sandwich,"i've also tried the pesto chicken sandwich, which I like (although the chicken isn't the best quality), the italian veggie wrap, which I found to be way too oily and heavy, and the BLTTA, which I did not like."
Eat Unique,pesto chicken sandwich,"the sandwich was solidly okay, and not as flavorful as I would have liked, esp."
Eat Unique,pesto chicken sandwich,"some of my favorite items include the chef salad, the white bean turkey chili, and almost any of their chicken sandwiches."
Eat Unique,pesto chicken sandwich,"an excellent sandwich shop, we went there while filming interviews at UPMC."
Eat Unique,pesto chicken sandwich,I had their chicken pesto sandwich and loved it.
Eat Unique,pesto chicken sandwich,"every sandwich that I've ever ordered has been delicious, I usually try whatever is written on their blackboard when I enter the restaurant."
Eat Unique,pesto chicken sandwich,sandwich quality is equivalent to make it yourself at home (except I could do it better).
Eat Unique,pesto chicken sandwich,only reason I am giving it a 4 star rating instead of a 5 is the fact that it is just a sandwich place (although a really good one).
Eat Unique,pesto chicken sandwich,"here's an example: I once got a wrap with fresh strawberries, goat cheese, fresh baby greens, chicken, and I think balsamic vinaigrette."
Eat Unique,pesto chicken sandwich,"my sandwich was hot, the chicken fresh off the grill, the tomatoes sweet and flavorful, the pesto made in-house (you can see the rustic bits of pine nuts and basil, definitely not the jarred stuff), the ciabatta roll lightly toasted and crispy."
Eat Unique,pesto chicken sandwich,the chicken pesto sandwhich was absolutely wonderful.
Eat Unique,pesto chicken sandwich,"i'm not big on vegetables or pesto that tastes what I call too ""green"", so this pesto was really good."
Eat Unique,pesto chicken sandwich,the chicken was really good and fresh.
Eat Unique,pesto chicken sandwich,"the only thing is that the pesto was a little oily, so the sandwich kept dripping as I ate and the chicken kept sliding around."
Eat Unique,pesto chicken sandwich,today we tried a zesty pineapple sandwich which was pretty yummy.
Eat Unique,pesto chicken sandwich,"I thought, based on the description it must be the most amazing delightful sandwich in history."
Eat Unique,pesto chicken sandwich,"moreover, this place is excellent for vegetarians, who can find the same sandwich creativity extended towards all-veg fare."
Eat Unique,pesto chicken sandwich,"if you want a place to eat a good sandwich AND catch up on Pitt sorority/fraternity gossip, have I got the place for you!"
Eat Unique,pesto chicken sandwich,"(the sandwich, btw, was fantastic."
Eat Unique,pesto chicken sandwich,the sandwich was great.
Eat Unique,pesto chicken sandwich,"the Cobb salad was ok--lots of cheddar cheese, tasty shredded chicken, nice well-done bacon, and a hardboiled egg."
Eat Unique,pesto chicken sandwich,(this reviewer's favorite item is the pesto chicken sandwich.)
Eat Unique,pesto chicken sandwich,between that and splitting the sandwich it was the perfect amount of food.
Eat Unique,pesto chicken sandwich,"I liked the summer berry salad, which tasted literally like a medley of healthiness; the Hawaiian chicken sub was another delicious fruity option, with the pineapple providing the sweet zest in the sandwich."
Eat Unique,pesto chicken sandwich,"garden veggie, goat cheese chicken and salads are a good bet."
Eat Unique,pesto chicken sandwich,"nevertheless, not happy to have bitten a sandwich with bacon."
Eat Unique,pesto chicken sandwich,"my favorite is their pesto chicken sandwich- it has a large piece of grilled chicken, nice greens, good cheese, and of course pesto."
Eat Unique,pesto chicken sandwich,"pesto, Italian cold cuts, roasted red peppers, arugula, balsamic, cheese, all toasted into a delicious omgasm."
Eat Unique,pesto chicken sandwich,"I had the chicken noodle soup and the Southwest Sizzler, and I thoroughly enjoyed both."
Eat Unique,pesto chicken sandwich,a very long wait (~15 minutes) for a very soggy sandwich.
Eat Unique,pesto chicken sandwich,"it takes 15+ minutes to get your sandwich if you're lucky, which is delicious by the way."
Eat Unique,pesto chicken sandwich,"plus, the toppings were crisp and fresh, and the chicken well cooked."
Eat Unique,pesto chicken sandwich,"don't worry: I was good and opted to keep the place in mind for another day, rather than pig out on a second sandwich."
Eat Unique,pesto chicken sandwich,"great food, awful service, a sandwich takes about 25 min to make."
Eat Unique,pesto chicken sandwich,"my mom and brother both had the BLTTA, and I had the chicken pesto sandwich, with which you really can't go wrong - I like that this place adds smoked gouda for that perfect extra punch."
Eat Unique,pesto chicken sandwich,"seriously, though, even my grilled cheese sandwich tasted bad--how do you mess up a grilled cheese sandwich?"
Sun Penang,chicken feet with black bean sauce,"my husband loves the congee and chicken's feet and I love the beef noodle rolls, turnip cakes and bbq pork buns."
Sun Penang,chicken feet with black bean sauce,"traditionally, they drizzle soy sauce on the top and add a little sesame seeds."
Sun Penang,chicken feet with black bean sauce,the chicken was rubbery and tasteless compared to the kampong chickens I've had in Malaysia and Singapore.
Sun Penang,chicken feet with black bean sauce,"as an aside, it is interesting that Sun Penang serves chicken with bone (this is not a bad thing of course) when most places in Singapore and Malaysia serve boneless chicken nowadays."
Sun Penang,chicken feet with black bean sauce,"very tasty mango chicken, like previous reviewers have said--the mango is shockingly fresh and juicy."
Sun Penang,chicken feet with black bean sauce,I had the mango chicken and it had an excellent mix of sweet and spicy.
Sun Penang,chicken feet with black bean sauce,"we ordered the green curry with chicken, which has this amazing light green curry sauce with coconut that has a perfect amount of spice to it."
Sun Penang,chicken feet with black bean sauce,we also ordered the basil eggplant and tofu which came in a delicious sauce with various vegetables; this dish was also spicy which was wonderful.
Sun Penang,chicken feet with black bean sauce,"their steamed shrimp dumpling, Taro kor and chicken feet are also highly recommended."
Sun Penang,chicken feet with black bean sauce,"a brown sauce with a smoky sesame oil flavor, with nicely done shrimp and non-rubbery squid, egg, scallions, and perfectly cooked flat rice noodles."
Sun Penang,chicken feet with black bean sauce,"the sauce was just right, not too heavy, just perfect."
Sun Penang,chicken feet with black bean sauce,"I tried the Mango Chicken, and it was excellent, both in terms of presentation and taste."
Sun Penang,chicken feet with black bean sauce,"loh bak is actually pretty good except they serve it with a sweet sauce instead of ""loh""."
Sun Penang,chicken feet with black bean sauce,they have the best chicken claws and the turnip cakes!
Sun Penang,chicken feet with black bean sauce,hot sauce was brought out quickly so the food did not get cold waiting to be spiced.
Sun Penang,chicken feet with black bean sauce,most of the food on the lunch menu was good - that Kari Mee was delicious and the Hananese chicken was decent too.
Sun Penang,chicken feet with black bean sauce,i'd skip the curry chicken with potatoes - the flavors were bland and it was served in a very thin sauce that was more like a broth.
Sun Penang,chicken feet with black bean sauce,the Hainan chicken was also good as well and had tons of flavor in each bite.
Sun Penang,chicken feet with black bean sauce,I eagerly took my first bite of the suspiciously cold chicken.
Sun Penang,chicken feet with black bean sauce,"well the Shrimp-Puff gets an A-, the Roti Canai, a B-(sauce is a little watery), the Chow Kuey Teow, a D-, awful, the shrimp is overdone like rubber eraser, squid(not indicated in the menu)."
Sun Penang,chicken feet with black bean sauce,the broth and dipping sauce was amazing and the veggies were all fresh.
Sun Penang,chicken feet with black bean sauce,the chicken meat was dry and coarse.
Sun Penang,chicken feet with black bean sauce,curry chicken was bad.. rotten kind of bad that it tasted sour.
Sun Penang,chicken feet with black bean sauce,I remember growing up with the Tea Garden Billings and all and now the daughter has worked here at this Chinese restaurant making egg rolls for all of us to enjoy beef shrimp chicken egg rolls mustard and sweet sauce here they are Squirrel Hill great place enjoy
Sun Penang,chicken feet with black bean sauce,"we tried the chicken foot, shrimp rice, crispy squid, shumai and egg custard bun."
Sun Penang,chicken feet with black bean sauce,I recommend the chicken foot.
Sun Penang,chicken feet with black bean sauce,the only dish I would recommend is the chicken foot.
Sun Penang,chicken feet with black bean sauce,kung pao decent and my son loved his orange chicken.
Sun Penang,chicken feet with black bean sauce,"all of the familiar types of dim sum including hargow, shumai, chicken's feet, tripe, stuffed pepper and sticky rice are excellent here, probably the best in Pittsburgh, although Misaki buffet has been increasing their dim sum offerings and quality lately."
Sun Penang,chicken feet with black bean sauce,"the curry sauce and potatoes were excellent, although there was too much dark chicken meat and not enough potatoes."
Sun Penang,penang satay chicken,"my husband loves the congee and chicken's feet and I love the beef noodle rolls, turnip cakes and bbq pork buns."
Sun Penang,penang satay chicken,I used to really enjoy the food at sun penang; it was tasty and fresh.
Sun Penang,penang satay chicken,"a Sunday brunch at Sun Penang offers at least a pale imitation of the dim sum experience (they'll even wheel out one lonely steam cart), which is the best we can get in Pittsburgh for now."
Sun Penang,penang satay chicken,I often visit Sun Penang simply due to its location and the ambiance is great.
Sun Penang,penang satay chicken,"I ate at Malaysian restaurants in Sunset Park part of Brookyln, and for a comparable dish that may only cost $5 in Brooklyn and tastes better, Sun Penang does not do as well."
Sun Penang,penang satay chicken,overall I would definitely recommend Sun Penang for dim sum.
Sun Penang,penang satay chicken,sun Penang seemed to have a decent crowd for a Sunday afternoon so we thought there has to be something good here.
Sun Penang,penang satay chicken,sun Penang's rendition of the famous Hainanese chicken rice is mediocre at best.
Sun Penang,penang satay chicken,the chicken was rubbery and tasteless compared to the kampong chickens I've had in Malaysia and Singapore.
Sun Penang,penang satay chicken,"as an aside, it is interesting that Sun Penang serves chicken with bone (this is not a bad thing of course) when most places in Singapore and Malaysia serve boneless chicken nowadays."
Sun Penang,penang satay chicken,"very tasty mango chicken, like previous reviewers have said--the mango is shockingly fresh and juicy."
Sun Penang,penang satay chicken,"other dishes are good, too, although a friend complained the satay was too greasy."
Sun Penang,penang satay chicken,"bad business practice, Sun Penang."
Sun Penang,penang satay chicken,I had the mango chicken and it had an excellent mix of sweet and spicy.
Sun Penang,penang satay chicken,"we ordered the green curry with chicken, which has this amazing light green curry sauce with coconut that has a perfect amount of spice to it."
Sun Penang,penang satay chicken,"I tried the Mango Chicken, and it was excellent, both in terms of presentation and taste."
Sun Penang,penang satay chicken,"with most entrees priced at 12 to 16 dollars, I think Sun Penang is an excellent value."
Sun Penang,penang satay chicken,they have the best chicken claws and the turnip cakes!
Sun Penang,penang satay chicken,most of the food on the lunch menu was good - that Kari Mee was delicious and the Hananese chicken was decent too.
Sun Penang,penang satay chicken,the Hainan chicken was also good as well and had tons of flavor in each bite.
Sun Penang,penang satay chicken,I ordered food from Sun Penang because of the great Yelp reviews.
Sun Penang,penang satay chicken,I eagerly took my first bite of the suspiciously cold chicken.
Sun Penang,penang satay chicken,sun Penang is great.
