restName,dish_name,review
Maharani Restaurant,vegetable dinner for 2,"Recent dinner experience at the Maharani was somewhat disappointing, It was crowded, but no excuse for the barely courteous service, dishes ordered not being delivered, etc. My mixed vegetable curry was hot, but lacked the subtle mix of spices that goes into good Indian cuisine. The vegetables were overcooked,lacked flavor. My dining companion was similarly underwhelmed by his lamb dish. Perhaps best to stick with the lunch buffet here. If they continue to offer dinner, they should ramp up the quality of the cooking and the service."
Maharani Restaurant,vegetable dinner for 2,"Delicious food! We came here for dinner in a Saturday. Panneer was tasty and had a great texture, naan was perfectly cooked. Lamb was tender. Looking forward to the lunch buffet."
Maharani Restaurant,vegetable dinner for 2,"They get points for having an insane line-up of naan, perhaps 10 if my memory serves me, and my vegetable curry was really rocking, but the place loses major points for it's staff. Inattentive, unkind, and almost abrasive at times. I'm not sure if it was an off night, because few other reviews mention this point, but it really soured my evening. I'll likely head back to try their lunch buffet, where services simply isn't as important, but I find that there's a wealth of Indian restaurants in town, and if I'm doing dinner at one of them, it likely won't be Maharani."
Maharani Restaurant,vegetable dinner for 2,"Maharani is always at the top of our to-eat list: the food, the service, the location, the FOOD! all make this a really top-notch Indian restaurant.  I know that the dinner menu is great, but we hardly ever make it here for dinner, just because the lunch buffet is so impressive and reasonably-priced (there's a student discount, too). The naan is baked fresh and brought right to your table, the chutneys and sauces complement the food nicely, the samosas are perfectly dense and crispy, and the spices in the main dishes are just right (even though I could probably take it a little spicier).  And the waiters are always so attentive--Preet is especially wonderful! I love Maharani!"
Maharani Restaurant,vegetable dinner for 2,"Once you get over the fact that you seem to be the only person talking in the restaurant because it's such an expansive place, you get lost in the large, delicious portions and steamy, buttery naan. The place doesn't look fancy enough for the prices on the dinner menu (about $13-16), but the food is good enough to avoid regret. 

If you don't want anything specific, the buffet is well worth it- all of the dishes always look steaming hot and fresh and there are at least 20+ different items (plus dessert) to choose from...all for only $8.95.

in fact, i wish i was there right now."
Maharani Restaurant,vegetable dinner for 2,"I love this place. Lunch buffet is pretty good, but sometimes I can't get what I want, so I often go for dinner too. My favorites are veg samosa - which I eat with onion chutney, and Paneer Tikka Masala - Hot, spicy one. LOVE IT LOVE IT! If you are a student, they give you 10% off- so please do use them. it's my top favorite restaurant in town."
Maharani Restaurant,vegetable dinner for 2,"I used to go to this restaurant often and enjoyed the jovial very friendly staff and reasonably good (sometimes very good) food in the buffet. Now I had not been there for a while, but went for lunch buffet today- with a guest, unfortunately. 

There seems to have been a change in ownership and/or staff. The demeanor of the new staff was very sour. Especially the woman who works there looked like it would be very painful for her to crack a smile or utter a friendly or welcoming word. The men floated around like shadows- forget about any personal touch. I felt very uncomfortable.

For the food-- I used to love the Rasam soup. Now it was more like a super salty brine. There also were really no vegetables-- the only choice was a mushy broccoli/potato mush. Broccoli is not even a real Indian vegetable. The grilled fish was reasonably good, as was the biryani (hence two stars). 

Finally, the restaurant no longer offers free parking, as they used to in the adjacent garage. One now has to search for paid street parking, making it much harder to eat here.

So- if you ate here before and liked it-- be warned on all accounts. There are better Indian food options in the Madison area, e.g. Taste of India on Monroe Street, and Swagat in Middleton- both of which also have convenient parking."
Maharani Restaurant,vegetable dinner for 2,"The best Indian food in Madison! Really fast and friendly service whether you eat in for dinner or lunch buffet or get take out. In a perfect world, I would have their fluffy buttery naan with every meal every day of my life."
Maharani Restaurant,vegetable dinner for 2,"Indian food is generally expensive and this place is no exception. We ordered the veg dinner for 2 and it was way too much food which we were happy to pack and take home. The curries are nice and flavorful. We had samosas, mulligatawny soup, malai kofta, mix veg and daal (you can switch the curries with your choice of entre) we finished with gulag jamun which were not so great."
Maharani Restaurant,vegetable dinner for 2,One star just because the food is good. Be prepared to wait 2 hours to see a waiter. The manager is also incompetent and a horrible at customer service. We had to ask waiters to bring things like water before finally debating on leaving without paying after no one gave us our check. Ended up paying the manager directly and storming off after a terrible dinner. At least the food was good...
Maharani Restaurant,vegetable dinner for 2,"I've eaten at Maharani both for their lunch buffet and for dinner.

When it comes to their lunch buffet where Maharani truly excels is selection. They have the widest selection available in the Madison area which allows you to try more things -- half the point of a lunch buffet, in my opinion.

The lunch buffet has had consistently good quality food for the several times I've been there. They also do have some spicy dishes for those who are concerned about the lack of authenticity in the heat at most Indian buffets and fortunately by having more dishes available they keep service accessible to most people.

Lunch can get very crowded and that can impact water and naan basket refills.

Similarly dinner is great but can get expensive (especially if you are a naan fiend). The caliber of service increases dramatically when the lunch rush isn't on and our waiter was very attentive and helpful.

If you are looking to try as many new things as you can for lunch this is a great place to go!"
Maharani Restaurant,vegetable dinner for 2,"The biggest mistake I've made this week is leaving my leftover curry at the table. This place is absolutely delicious, and I plan on coming back as soon as possible.

I came here with a lovely group of people for dinner. I made a mental note that this restaurant offered a lunch buffet so I plan on revisiting for this aspect. The restaurant has a calm, Indian decor with an explosion of amazing smells and spices. It's also pretty spacy, so you won't find yourself bumping elbows or weaving around people.

Menu is huge, and it contains everything from lamb to chicken and veggies to dessert. I  ordered the chicken jalfrezie with a side of plain naan. Absolutely heavenly; how did they achieve such a creamy texture without dairy?! I'll never know. Hours later, my stomach is still happy. Chicken was moist, and the naan was fluffy and crunchy. Everything about my dinner experience here was lovely.

Our waters were refilled constantly, which is always a huge plus when eating spicy foods. The restaurant wasn't too busy, so my experience here was pretty positive overall. I love Indian food, and Madison has proven that this city can make some great curry. Yes, yum, yay!"
Maharani Restaurant,vegetable dinner for 2,"This 5 star review is for their lunchtime buffet.  There was so much variety and each dish was delicious!  I've had Indian buffets before, but this is hands down the BEST one I have ever been to.  They really don't skimp on the good stuff (including garlic naan!)  

We also came here for dinner, which was equally delicious but much pricier and obviously less variety.  The lunch buffet is totally worth it if you don't mind being in a food coma for the rest of the afternoon."
Maharani Restaurant,saefood dinner special for 2,"We LOVED this place! We had the tandoori chicken, tandoori mixed grill and naan. Everything was so flavorful we wanted to keep eating even though the portions are so big you shouldn't clean your plate. We went at dinner on a Wednesday night, so it was pretty empty, but the service was excellent. Maharani just became one of our favorites in Madison!"
Maharani Restaurant,saefood dinner special for 2,"We stopped by at this restaurant on way from Wisconsin dells to chicago.
Food was disgusting, pricey and very small quantity. We ordered chicken biryani which had only two small pieces of chicken and had no taste. Service was also dicriminatory for white and non white people. White oeople will get great service and also a hot towel to wash hands athe end of dinner. Non white will not get that service.
to sum up bad food and pricey. You could get better food  for that price. We strongly donot recomnend this place to anyone.
Sadia R"
Maharani Restaurant,saefood dinner special for 2,"The roach wasn't THAT big. Maybe thumbnail sized. I mean, I've seen ones in other countries the size of my entire thumb, so this was a lil' guy in comparison.

Mind you, that happened at the end of the meal so perhaps I should start at the beginning. 

We've been to Maharani countless times over the years. The food is usually good, the service is usually pretty lackluster.  However, this place has held a warm spot in my heart because it was one of our first date spots so we like to come back & reminisce.  

On this particular evening the service was worse than usual. We had to remind them we had ordered drinks, they brought out a completely wrong entree for the Mister, and the naan bread finally came out halfway through the meal. SIGH.  I think part of the service problem here is that they seem to do a team approach instead of sticking with assigned sections. So things just seem to fall by the wayside and who knows. Was this all foreshadowing what was to come?!  Perhaps. 

We finished eating & the server cleared away our plates. As she walked away I looked down to see a cockroach scurry across the table. It seemed to have been hiding under my plate.  The Mister, aghast, promptly trapped the rascal under a napkin and waited for the server to come back. She returned (to bring us our to-go boxes) and he lifted the napkin to show her the offending critter. She gasped and scooped it all up and went into the back. 

The Mister & I just stared at each other, incredulous. We figured this would be interesting... how would they handle it?  Would our dinner be comped? Would a manager come out, very apologetic?  

Soon after, she returned and informed us that pest control had been here earlier that day (presumably this was the excuse/explanation for why the roaches were on the run). She promptly handed us our bill and advised us she'd given us 20% off, explaining she'd only done that much since we'd already eaten our dinner.

SCREEEEEEEECCCCCHHH!   Wait.A.Minute.Here  So, what I'm understanding is that depending on at what point during your meal you have the bad experience, your discount will reflect that.  Good thing we didn't order dessert... if the roach had waited to show it's face until then it might have only been 5% off! 

I get it, restaurants can have roaches and many of them around town probably do. (Ick. I can't think about it too much or I'll end up a hermit). Regardless, it's pretty unusual for them to turn up on your table and what's critical after an incident like this is staff response which, disappointingly, was sorely lacking here."
Maharani Restaurant,saefood dinner special for 2,"The food deserves 5 stars, but the service really brings it down.
                                                                                                                                                                      
We were there several times for lunch buffet and never try their dinner. The service has always been pretty inattentive and sometimes unwelcoming, so never will try dinner.

Their naan bread is super great, always made fresh, so sometimes you gotta wait a little bit; most dishes are above level good--their chicken dishes are tender most of the time. The use of spices is excellent and exotic. I never tried fried food and they do look a bit soggy but again I can't tell. Dessert is always the same but I'm not bothered by that.

This is not a huge buffet, but the food they offer is great.  I like it this way because one really doesn't eat that much.  
 
The thing we don't like is the service, as mentioned. Sometimes servers don't even smile and come and go without saying anything.  Plates on your desk remain there.       

I don't think their servers do that on purpose, it's probably just the Indian way? However that does make the dinning experience sometimes uncomfortable.      Another thing is, when the food is empty, refills are slow or missing. It happens on weekends as well, days you pay more.

We still come back because the food is still pretty good. It's just such a shame that                                                                                                                                                                                                              they would have been such a great restaurant!"
Maharani Restaurant,saefood dinner special for 2,"One of my favorite restaurants in Madison! I eat here about once a month. The chicken tikka masala is my go to dish. I also love their lamb shahi korma. All of their naan is delicious, they have lots of choices. I usually go for the cheese stuffed naan. If you order delivery expect about an hour wait. Dinner service is always consistent & very timely. I've never had to wait long to be seated. Be sure to finish your meal with a mango lassi. If you're craving Indian food, this is your place!"
Maharani Restaurant,saefood dinner special for 2,"So far my favorite Madison Indian restaurant.  Everything's always been fresh and tasty, and there are SO many choices!  The staff is friendly but a tad slow, but nothing to be annoyed with at all.  My first recommendation if someone asks for a good Indian buffet or sit down dinner!"
Maharani Restaurant,saefood dinner special for 2,"Maharini is a large menu Indian food restaurant with all the classic vegetarian options. This restaurant is the kind of place that has some vegetarian options under the curries, but then also a vegetarian section, but then also a vegetables section: it's that kind of confusing restaurant. But, my friends and I found the small text that said vegetable dinner for two, and the rest is history.

The dinner came with samosas, palak paneer, mixed vegetable curry, malai kofta, rice, naan, and dessert. It started out with a lentil soup, which was not very good. Imagine buying chicken noodle soup, and instead of getting a broth with chicken and noodles in it, you get kind of a frothy, thicker soup that was the aforementioned soup put through a Ninja blender. That's what the soup was like: no lentils to be seen, a bit thicker, some lentil taste, and not very flavorful. 

The samosas were great. The crispy outside was nicely matched with the soft, potato inside. Out of the main dishes, I'd say only the malai kofta is worth recommending. The malai kofta was very good: the sauce was flavorful, not overwhelming, and it wonderfully seasoned each ball. The palak paneer should be avoided: its texture was quite unpleasant. Google is telling me that the difference between palak paneer and saag paneer is that palak is only spinach. The mixed vegetable curry was fine, but nothing worth writing home about (though, everything is worth telling Yelp about, I guess). I think it's worth noting that the rice was delicious, and I ate too much of it.

The service was okay. The food took a very long time to come out: I believe we waited around 35 minutes, and the restaurant was more than half empty at dinner time on Saturday night.

If I'm ever back in Madison and craving Indian food, I'd return if I couldn't find an alternative!"
Maharani Restaurant,saefood dinner special for 2,"Recent dinner experience at the Maharani was somewhat disappointing, It was crowded, but no excuse for the barely courteous service, dishes ordered not being delivered, etc. My mixed vegetable curry was hot, but lacked the subtle mix of spices that goes into good Indian cuisine. The vegetables were overcooked,lacked flavor. My dining companion was similarly underwhelmed by his lamb dish. Perhaps best to stick with the lunch buffet here. If they continue to offer dinner, they should ramp up the quality of the cooking and the service."
Maharani Restaurant,saefood dinner special for 2,"Delicious food! We came here for dinner in a Saturday. Panneer was tasty and had a great texture, naan was perfectly cooked. Lamb was tender. Looking forward to the lunch buffet."
Maharani Restaurant,saefood dinner special for 2,"They get points for having an insane line-up of naan, perhaps 10 if my memory serves me, and my vegetable curry was really rocking, but the place loses major points for it's staff. Inattentive, unkind, and almost abrasive at times. I'm not sure if it was an off night, because few other reviews mention this point, but it really soured my evening. I'll likely head back to try their lunch buffet, where services simply isn't as important, but I find that there's a wealth of Indian restaurants in town, and if I'm doing dinner at one of them, it likely won't be Maharani."
Maharani Restaurant,saefood dinner special for 2,"Maharani is always at the top of our to-eat list: the food, the service, the location, the FOOD! all make this a really top-notch Indian restaurant.  I know that the dinner menu is great, but we hardly ever make it here for dinner, just because the lunch buffet is so impressive and reasonably-priced (there's a student discount, too). The naan is baked fresh and brought right to your table, the chutneys and sauces complement the food nicely, the samosas are perfectly dense and crispy, and the spices in the main dishes are just right (even though I could probably take it a little spicier).  And the waiters are always so attentive--Preet is especially wonderful! I love Maharani!"
Maharani Restaurant,saefood dinner special for 2,"Once you get over the fact that you seem to be the only person talking in the restaurant because it's such an expansive place, you get lost in the large, delicious portions and steamy, buttery naan. The place doesn't look fancy enough for the prices on the dinner menu (about $13-16), but the food is good enough to avoid regret. 

If you don't want anything specific, the buffet is well worth it- all of the dishes always look steaming hot and fresh and there are at least 20+ different items (plus dessert) to choose from...all for only $8.95.

in fact, i wish i was there right now."
Maharani Restaurant,saefood dinner special for 2,"I love this place. Lunch buffet is pretty good, but sometimes I can't get what I want, so I often go for dinner too. My favorites are veg samosa - which I eat with onion chutney, and Paneer Tikka Masala - Hot, spicy one. LOVE IT LOVE IT! If you are a student, they give you 10% off- so please do use them. it's my top favorite restaurant in town."
Maharani Restaurant,saefood dinner special for 2,"The best Indian food in Madison! Really fast and friendly service whether you eat in for dinner or lunch buffet or get take out. In a perfect world, I would have their fluffy buttery naan with every meal every day of my life."
Maharani Restaurant,saefood dinner special for 2,"Indian food is generally expensive and this place is no exception. We ordered the veg dinner for 2 and it was way too much food which we were happy to pack and take home. The curries are nice and flavorful. We had samosas, mulligatawny soup, malai kofta, mix veg and daal (you can switch the curries with your choice of entre) we finished with gulag jamun which were not so great."
Maharani Restaurant,saefood dinner special for 2,One star just because the food is good. Be prepared to wait 2 hours to see a waiter. The manager is also incompetent and a horrible at customer service. We had to ask waiters to bring things like water before finally debating on leaving without paying after no one gave us our check. Ended up paying the manager directly and storming off after a terrible dinner. At least the food was good...
Maharani Restaurant,saefood dinner special for 2,"I've eaten at Maharani both for their lunch buffet and for dinner.

When it comes to their lunch buffet where Maharani truly excels is selection. They have the widest selection available in the Madison area which allows you to try more things -- half the point of a lunch buffet, in my opinion.

The lunch buffet has had consistently good quality food for the several times I've been there. They also do have some spicy dishes for those who are concerned about the lack of authenticity in the heat at most Indian buffets and fortunately by having more dishes available they keep service accessible to most people.

Lunch can get very crowded and that can impact water and naan basket refills.

Similarly dinner is great but can get expensive (especially if you are a naan fiend). The caliber of service increases dramatically when the lunch rush isn't on and our waiter was very attentive and helpful.

If you are looking to try as many new things as you can for lunch this is a great place to go!"
Maharani Restaurant,saefood dinner special for 2,"The biggest mistake I've made this week is leaving my leftover curry at the table. This place is absolutely delicious, and I plan on coming back as soon as possible.

I came here with a lovely group of people for dinner. I made a mental note that this restaurant offered a lunch buffet so I plan on revisiting for this aspect. The restaurant has a calm, Indian decor with an explosion of amazing smells and spices. It's also pretty spacy, so you won't find yourself bumping elbows or weaving around people.

Menu is huge, and it contains everything from lamb to chicken and veggies to dessert. I  ordered the chicken jalfrezie with a side of plain naan. Absolutely heavenly; how did they achieve such a creamy texture without dairy?! I'll never know. Hours later, my stomach is still happy. Chicken was moist, and the naan was fluffy and crunchy. Everything about my dinner experience here was lovely.

Our waters were refilled constantly, which is always a huge plus when eating spicy foods. The restaurant wasn't too busy, so my experience here was pretty positive overall. I love Indian food, and Madison has proven that this city can make some great curry. Yes, yum, yay!"
Maharani Restaurant,saefood dinner special for 2,"This 5 star review is for their lunchtime buffet.  There was so much variety and each dish was delicious!  I've had Indian buffets before, but this is hands down the BEST one I have ever been to.  They really don't skimp on the good stuff (including garlic naan!)  

We also came here for dinner, which was equally delicious but much pricier and obviously less variety.  The lunch buffet is totally worth it if you don't mind being in a food coma for the rest of the afternoon."
Marrakesh,lunch beef shawarma sandwich,"Update:
Instead of spending time making his business better, the owner boldly tracks me down, calls a family member and threatens to sue if my review is not taken down. it is called freedom of speech sir! also they set up a fake account on yelp, give themselves a 5 star rating under the name Yamna F. then they send me a condescending message from that same account. can this experience get any worse?? we'll see.
people's bakery sells donuts and lunch sandwiches and is a fast food restaurant 15 miles away from Marrakesh (full service, dinner only restaurant), menus don't share a single common item, so no competition there, and this is by no means an endorsement. I made no attempt to hide my identity as I have no reason to, in fact I posted experience specific details to help you remember us. We went to Marrakesh, ordered food, paid for it and reviewed it like any other community member would, plain and simple. An apology was received from this merchant in a private message acknowledging overreacting and frustrations with Yelps reviews overall, despite the unprofessional comment they left on my review. This review will be changed to 2 stars if no additional ill will is displayed by this Establishment and their personal Yelp account under Yamna F."
Marrakesh,lunch beef shawarma sandwich,"Ate here last night and the food was to die for! My husband and I decided to check it out with another couple. We started with the falafel, which was excellent - moist but not greasy. The makouda was also very good as well. 

Our husbands both had tagines - mine had the lamb and my friend's husband had the beef, which I had a bite of and it was very good. The dates in the beef were a delight. I had the chicken bastilla, which was dusted in powdered sugar and cinnamon. It was a sweet and savory delight!

For dessert we tried the flavor of sahara, which my friends were crazy about but I thought it was a little chewy. The mint tea was very good. 

The food was excellent and we all were very pleased and immediately were talking about when we could go back. Our waitress seemed new but she was very sweet and helpful. My only complaint was the bar menu - it seemed like there was a lot of wine but only a selection of five pretty standard beers. My friend also ordered a gin and tonic, pretty standard, but they didn't have tonic. I think he ended up having a gin and sparkling water, lol. 

Overall the food was very good, the staff was friendly and helpful, and we will definitely be going back here again."
Marrakesh,lunch beef shawarma sandwich,"Strangely inconsistent reviews of this place. Many poor ones on Yelp,  yet it's rated the #1 restaurant in Madison on Trip Advisor. Our experience was very positive.  Between the three of us,  we had three variations on the tagine; chicken,  beef and lamb. Each was prepared quite differently and all were very tasty. 

The owner was our server. It was very obvious she has a passion for her cooking and the use of only high quality ingredients.  I felt prices were appropriate and portions were large. Recommended."
Marrakesh,lunch beef shawarma sandwich,"Very disappointing.

I am a huge fan of Moroccan food and was excited to finally (again) have a Moroccan restaurant in town.  My previous experience of Moroccan restaurants is that they have a wide variety of nicely flavored/spiced foods that satisfy the soul.  My boyfriend and I visited the restaurant last night and were very dissatisfied. We ordered the lamb tagine and lamb couscous

Here are some of the reasons I felt so disappointed with our meal.

PRICE:  The food is priced quite high for the the quantity and quality.  Each dish arrives ala cart. There is no salad, soup or bread included with the entree.  At $15-17 for main dish, the meal would top $19-24 when adding a salad or soup.  

PORTION SIZE:  The portion size was very small and included about 3 oz of lamb.  The overal size of the meal was closer to what one would expect for lunch .  For $16-17, this seemed extremely high priced.

SEASONING:  The dishes were not seasoned as one would expect for Moroccan food.  They were quite bland without any apparent seasoning or spices . The chef had a very heavy hand with the salt.  We both commented on how very salty the food was...to the point of discomfort.  The couscous dish arrive without any sauce or juice, making the food seem very dry.

SERVICE:  The service was slow and unattentive.  The food took about 30 minutes to arrive.  It seems with this type of slow service, the restaurant would provide at least flatbread at the table to keep diners occupied.  Our waitress did not return to check in after the food was served and only asked how things were after we had finished.  We said it was ""okay"" and she seemed satisfied with that?

AMBIENCE:  The new decor is pleasant.  However, the restaurant did not have a welcoming feel due to the lack of staff engagement.  We walked out the door after paying and there was no ""thank you"" or ""good bye"" or any staff in sight to even notice we were leaving.    

I'm very sad to have had such a disappointing experienced at Marrakesh, and wish I could have provided a better review."
Marrakesh,lunch beef shawarma sandwich,"So, this is my first try at Moroccan food and I simply love it! I've tried several Mediterranean place all over the States before, but this is by far my favorite Mediterranean place. Here's how it went down!

Pros:

1) Food is really tasty. And let's face it, how many places are there in Madison where you can get Moroccan food? I had the Chicken Tagine -chicken was perfectly cooked and covered in this mouthwatering sauce. My boyfriend and I basically finished almost every drop of the sauce, pouring it over our delicious saffron rice. Waiter said it's made of lots of spices, which all combined makes the most wonderful taste. I also made a rather strange request of substituting some of the ingredients with those matched with the Beef Tagine, but the waiter was pretty cool about it. I received the dish exactly how I asked for. Boyfriend had the beef kabob, which really, is probably pretty hard to mess up. He liked it.

2) Small menu. Reduces the amount of decision-making I have to make.

3) Decor is prettty awesome! They seated us in this comfy couches and I loved that we had privacy because there was nobody else in our seating section.

4) Because it's our first time sampling Moroccan food, waiter let us try some Moroccan mint tea. It's good but can taste a bit strange at first. Best part is it came in a cute little teapot and teacups, and the waiter poured out the tea most professionally (even though the teapot was boiling hot when I tried to repeat the same feat.)

Cons:

1) Service is pretty slow. This is a good and a bad thing. Good is, the waiter, unlike waiters in a lot of American restaurants, doesn't come pester you every five minutes. Bad is, we waited at least ten minutes for him to take our credit card so that we can up and leave. 
 
2) Dishes are rather pricey for the serving size. 

If you're sick of the standard American/Asian places around this area, then I'd say you should definitely check this place out at least once. Good food but pricey."
Marrakesh,lunch beef shawarma sandwich,"We ate here in the first week they were open. The service was really, really slow, but I suspect that will improve as they figure things out, and it is not the reason for the 2 star review. The food was. 

At first, things seemed great. We were promptly seated (although we were only the second table there) and promised a complimentary Turkish tea. After about 10 minutes the tea arrived. It was herbal, sweet, and delicious. However, we had not seen our waiter at all between being seated and getting the tea, so we didn't order until then and it felt slow. 

We started with the hummus, which was very good, and accompanied by a wonderful light, slightly chewy bread. For a main course, I ordered the Chicken Tagine, and my husband got the Beef Tagine. Both were disappointing. The chicken was dry and overcooked, which is a little odd for a tagine dish. There was very little sauce, and two small strips of preserved lemon and a few olives. It also was absolutely under seasoned and under salted. The beef tagine was also overcooked, dried out, and tough. It was also a very cheap cut of beef, a very fibrous cut (like chuck) and honestly, for a $15 dish, I expect a little higher quality meat. It was literally about $3 worth of beef, with a hard cooked egg and a few prunes. It was also under seasoned, which given the description on the menu was surprising. 

Overall, it felt like the meal (at about $50 total with tax and tip - no drinks) was not worth the price, and I do not often say it. It's too bad, because the Shish Cafe (which used to occupy the space) was really excellent."
Marrakesh,lunch beef shawarma sandwich,"Horrible horrible experience.

We came in there for lunch, it was not even that busy, but we had to wait for good 10 minutes in the hall before anyone was able to help us. Then the manager (owner?) came in and said he would be helping us today as there were no waiters available.   He sat us down and then went away to chat with another customer, which he did for another good 5 minutes before bringing us the menus.  We ordered some shawerma and it was disgusting- overcooked, tough as a leather shoe, completely unseasoned, etc.  I barely ate any of mine.  They also wanted to charge us for a piece of bread.  I was surprised that water was free.  During the whole meal the manager was too busy chatting up with someone else to even come and check on us.  Nobody even offered us extra water, I had to find him and ask  him for some. 

The only good thing about the restaurant is the decor.  But the food is not worth the price."
Marrakesh,beef tagines,"Ate here last night and the food was to die for! My husband and I decided to check it out with another couple. We started with the falafel, which was excellent - moist but not greasy. The makouda was also very good as well. 

Our husbands both had tagines - mine had the lamb and my friend's husband had the beef, which I had a bite of and it was very good. The dates in the beef were a delight. I had the chicken bastilla, which was dusted in powdered sugar and cinnamon. It was a sweet and savory delight!

For dessert we tried the flavor of sahara, which my friends were crazy about but I thought it was a little chewy. The mint tea was very good. 

The food was excellent and we all were very pleased and immediately were talking about when we could go back. Our waitress seemed new but she was very sweet and helpful. My only complaint was the bar menu - it seemed like there was a lot of wine but only a selection of five pretty standard beers. My friend also ordered a gin and tonic, pretty standard, but they didn't have tonic. I think he ended up having a gin and sparkling water, lol. 

Overall the food was very good, the staff was friendly and helpful, and we will definitely be going back here again."
Marrakesh,beef tagines,"Strangely inconsistent reviews of this place. Many poor ones on Yelp,  yet it's rated the #1 restaurant in Madison on Trip Advisor. Our experience was very positive.  Between the three of us,  we had three variations on the tagine; chicken,  beef and lamb. Each was prepared quite differently and all were very tasty. 

The owner was our server. It was very obvious she has a passion for her cooking and the use of only high quality ingredients.  I felt prices were appropriate and portions were large. Recommended."
Marrakesh,beef tagines,"So, this is my first try at Moroccan food and I simply love it! I've tried several Mediterranean place all over the States before, but this is by far my favorite Mediterranean place. Here's how it went down!

Pros:

1) Food is really tasty. And let's face it, how many places are there in Madison where you can get Moroccan food? I had the Chicken Tagine -chicken was perfectly cooked and covered in this mouthwatering sauce. My boyfriend and I basically finished almost every drop of the sauce, pouring it over our delicious saffron rice. Waiter said it's made of lots of spices, which all combined makes the most wonderful taste. I also made a rather strange request of substituting some of the ingredients with those matched with the Beef Tagine, but the waiter was pretty cool about it. I received the dish exactly how I asked for. Boyfriend had the beef kabob, which really, is probably pretty hard to mess up. He liked it.

2) Small menu. Reduces the amount of decision-making I have to make.

3) Decor is prettty awesome! They seated us in this comfy couches and I loved that we had privacy because there was nobody else in our seating section.

4) Because it's our first time sampling Moroccan food, waiter let us try some Moroccan mint tea. It's good but can taste a bit strange at first. Best part is it came in a cute little teapot and teacups, and the waiter poured out the tea most professionally (even though the teapot was boiling hot when I tried to repeat the same feat.)

Cons:

1) Service is pretty slow. This is a good and a bad thing. Good is, the waiter, unlike waiters in a lot of American restaurants, doesn't come pester you every five minutes. Bad is, we waited at least ten minutes for him to take our credit card so that we can up and leave. 
 
2) Dishes are rather pricey for the serving size. 

If you're sick of the standard American/Asian places around this area, then I'd say you should definitely check this place out at least once. Good food but pricey."
Marrakesh,beef tagines,"We ate here in the first week they were open. The service was really, really slow, but I suspect that will improve as they figure things out, and it is not the reason for the 2 star review. The food was. 

At first, things seemed great. We were promptly seated (although we were only the second table there) and promised a complimentary Turkish tea. After about 10 minutes the tea arrived. It was herbal, sweet, and delicious. However, we had not seen our waiter at all between being seated and getting the tea, so we didn't order until then and it felt slow. 

We started with the hummus, which was very good, and accompanied by a wonderful light, slightly chewy bread. For a main course, I ordered the Chicken Tagine, and my husband got the Beef Tagine. Both were disappointing. The chicken was dry and overcooked, which is a little odd for a tagine dish. There was very little sauce, and two small strips of preserved lemon and a few olives. It also was absolutely under seasoned and under salted. The beef tagine was also overcooked, dried out, and tough. It was also a very cheap cut of beef, a very fibrous cut (like chuck) and honestly, for a $15 dish, I expect a little higher quality meat. It was literally about $3 worth of beef, with a hard cooked egg and a few prunes. It was also under seasoned, which given the description on the menu was surprising. 

Overall, it felt like the meal (at about $50 total with tax and tip - no drinks) was not worth the price, and I do not often say it. It's too bad, because the Shish Cafe (which used to occupy the space) was really excellent."
Marrakesh,beef brochette,"Ate here last night and the food was to die for! My husband and I decided to check it out with another couple. We started with the falafel, which was excellent - moist but not greasy. The makouda was also very good as well. 

Our husbands both had tagines - mine had the lamb and my friend's husband had the beef, which I had a bite of and it was very good. The dates in the beef were a delight. I had the chicken bastilla, which was dusted in powdered sugar and cinnamon. It was a sweet and savory delight!

For dessert we tried the flavor of sahara, which my friends were crazy about but I thought it was a little chewy. The mint tea was very good. 

The food was excellent and we all were very pleased and immediately were talking about when we could go back. Our waitress seemed new but she was very sweet and helpful. My only complaint was the bar menu - it seemed like there was a lot of wine but only a selection of five pretty standard beers. My friend also ordered a gin and tonic, pretty standard, but they didn't have tonic. I think he ended up having a gin and sparkling water, lol. 

Overall the food was very good, the staff was friendly and helpful, and we will definitely be going back here again."
Marrakesh,beef brochette,"Strangely inconsistent reviews of this place. Many poor ones on Yelp,  yet it's rated the #1 restaurant in Madison on Trip Advisor. Our experience was very positive.  Between the three of us,  we had three variations on the tagine; chicken,  beef and lamb. Each was prepared quite differently and all were very tasty. 

The owner was our server. It was very obvious she has a passion for her cooking and the use of only high quality ingredients.  I felt prices were appropriate and portions were large. Recommended."
